timestamp_s,found_lat,found_lon,x_m,y_m,heading_deg,speed_mps,neff
36148.000000,43.472627,42.552436,4868.56,-3422.34,119.24,42.23,2845
36148.200000,43.472568,42.552564,4878.85,-3428.86,120.27,42.74,2475
36148.400000,43.472499,42.552640,4885.06,-3436.51,120.60,42.86,2347
36148.600000,43.472492,42.552753,4894.16,-3437.29,120.24,42.72,2395
36148.800000,43.472411,42.552814,4899.04,-3446.31,120.52,42.80,2243
36149.000000,43.472366,42.552890,4905.20,-3451.35,119.99,42.64,2230
36149.200000,43.472299,42.552967,4911.41,-3458.86,120.54,42.80,2065
36149.400000,43.472361,42.553145,4925.76,-3451.88,119.93,42.62,2018
36149.600000,43.472257,42.553203,4930.50,-3463.48,120.56,42.93,1880
36149.800000,43.472188,42.553326,4940.38,-3471.18,121.14,43.56,1637
36150.000000,43.472179,42.553394,4945.89,-3472.17,121.06,42.96,1643
36150.200000,43.472132,42.553485,4953.22,-3477.43,121.23,43.04,1570
36150.400000,43.472037,42.553655,4966.96,-3488.01,120.83,44.15,1357
36150.600000,43.471987,42.553771,4976.33,-3493.53,120.87,44.50,2986
36150.800000,43.471957,42.553772,4976.39,-3496.94,121.15,43.57,2892
36151.000000,43.471941,42.553959,4991.56,-3498.63,120.96,44.22,2903
36151.200000,43.471871,42.553979,4993.10,-3506.49,121.35,43.84,2819
36151.400000,43.471883,42.554174,5008.89,-3505.12,121.04,44.32,2718
36151.600000,43.471792,42.554244,5014.51,-3515.27,120.96,44.58,2578
36151.800000,43.471764,42.554302,5019.20,-3518.39,121.94,44.14,2518
36152.000000,43.471718,42.554339,5022.23,-3523.52,122.80,43.65,2357
36152.200000,43.471616,42.554338,5022.11,-3534.80,123.13,43.37,2210
36152.400000,43.471668,42.554503,5035.45,-3529.10,123.05,43.30,2109
36152.600000,43.471653,42.554619,5044.84,-3530.71,122.71,43.31,2011
36152.800000,43.471637,42.554761,5056.32,-3532.49,121.48,43.58,1834
36153.000000,43.471546,42.554844,5062.97,-3542.62,119.71,44.05,1475
36153.200000,43.471483,42.554927,5069.69,-3549.61,120.84,44.03,2918
36153.400000,43.471448,42.555035,5078.42,-3553.56,120.27,44.12,2945
36153.600000,43.471393,42.555115,5084.88,-3559.69,119.58,44.17,2866
36153.800000,43.471324,42.555191,5090.98,-3567.35,119.62,44.19,2793
36154.000000,43.471327,42.555302,5099.92,-3567.00,118.99,44.01,2653
36154.200000,43.471342,42.555482,5114.46,-3565.33,119.40,44.27,2662
36154.400000,43.471228,42.555523,5117.79,-3578.00,119.74,44.42,2633
36154.600000,43.471253,42.555622,5125.81,-3575.30,119.54,43.87,2472
36154.800000,43.471185,42.555704,5132.38,-3582.81,119.64,43.98,2461
36155.000000,43.471194,42.555839,5143.33,-3581.80,119.73,43.88,2403
36155.200000,43.471139,42.555876,5146.32,-3587.95,119.83,43.38,2252
36155.400000,43.471119,42.555993,5155.78,-3590.21,119.79,43.49,2236
36155.600000,43.471027,42.556053,5160.56,-3600.43,119.74,43.72,2248
36155.800000,43.471000,42.556124,5166.33,-3603.43,120.33,43.18,2099
36156.000000,43.471000,42.556267,5177.91,-3603.38,120.13,43.40,2107
36156.200000,43.470896,42.556269,5178.07,-3615.05,120.94,42.90,1956
36156.400000,43.470891,42.556361,5185.45,-3615.60,121.70,42.35,1775
36156.600000,43.470854,42.556446,5192.31,-3619.74,121.22,42.41,1773
36156.800000,43.470817,42.556540,5199.94,-3623.80,120.46,42.66,1771
36157.000000,43.470653,42.556676,5210.87,-3642.05,123.04,43.78,1592
36157.200000,43.470666,42.556812,5221.86,-3640.57,122.90,43.74,1544
36157.400000,43.470624,42.556889,5228.11,-3645.28,122.31,43.76,2956
36157.600000,43.470494,42.556936,5231.87,-3659.77,124.23,43.78,2909
36157.800000,43.470442,42.557016,5238.40,-3665.58,124.48,43.72,2825
36158.000000,43.470427,42.557132,5247.74,-3667.16,124.60,43.71,2746
36158.200000,43.470346,42.557214,5254.35,-3676.28,125.94,43.74,2501
36158.400000,43.470293,42.557271,5258.97,-3682.17,125.25,43.66,2498
36158.600000,43.470235,42.557356,5265.77,-3688.62,125.53,43.71,2381
36158.800000,43.470213,42.557483,5276.06,-3691.01,126.14,43.74,2232
36159.000000,43.470101,42.557516,5278.76,-3703.49,126.58,43.76,2090
36159.200000,43.470059,42.557613,5286.60,-3708.20,126.55,43.79,1985
36159.400000,43.469961,42.557653,5289.81,-3719.07,128.03,43.53,1769
36159.600000,43.469917,42.557764,5298.76,-3724.00,126.84,43.98,1734
36159.800000,43.469850,42.557828,5303.91,-3731.50,127.37,43.85,1633
36160.000000,43.469858,42.557955,5314.21,-3730.59,128.25,43.61,1512
36160.200000,43.469769,42.557991,5317.09,-3740.50,128.88,43.46,2983
36160.400000,43.469675,42.558032,5320.43,-3750.94,128.88,43.48,2951
36160.600000,43.469624,42.558101,5325.96,-3756.63,129.47,43.28,2818
36160.800000,43.469615,42.558221,5335.69,-3757.65,129.41,43.27,2734
36161.000000,43.469564,42.558291,5341.32,-3763.25,129.82,43.12,2583
36161.200000,43.469490,42.558340,5345.29,-3771.51,129.96,43.01,2457
36161.400000,43.469440,42.558419,5351.60,-3777.08,129.53,43.09,2362
36161.600000,43.469401,42.558496,5357.86,-3781.41,129.94,42.86,2237
36161.800000,43.469318,42.558534,5360.94,-3790.68,129.69,42.85,2123
36162.000000,43.469340,42.558678,5372.55,-3788.24,129.16,42.92,1999
36162.200000,43.469282,42.558740,5377.54,-3794.68,129.10,42.79,1901
36162.400000,43.469271,42.558843,5385.91,-3795.88,129.43,42.57,1813
36162.600000,43.469232,42.558924,5392.44,-3800.20,128.86,42.67,1689
36162.800000,43.469146,42.558956,5394.97,-3809.85,129.22,42.52,1622
36163.000000,43.469066,42.559006,5399.04,-3818.74,128.26,42.77,1469
36163.200000,43.469067,42.559120,5408.21,-3818.63,129.20,42.41,2933
36163.400000,43.469013,42.559198,5414.54,-3824.64,128.19,42.67,2965
36163.600000,43.468995,42.559308,5423.40,-3826.57,128.23,42.64,2913
36163.800000,43.468937,42.559376,5428.94,-3833.10,128.22,42.63,2847
36164.000000,43.468899,42.559470,5436.47,-3837.32,127.98,42.71,2758
36164.200000,43.468894,42.559579,5445.27,-3837.87,128.41,42.46,2705
36164.400000,43.468821,42.559615,5448.18,-3846.03,128.93,42.16,2610
36164.600000,43.468782,42.559682,5453.66,-3850.31,129.11,41.95,2523
36164.800000,43.468703,42.559717,5456.47,-3859.15,128.46,42.03,2489
36165.000000,43.468727,42.559855,5467.58,-3856.42,128.57,41.88,2425
36165.200000,43.468682,42.559921,5472.94,-3861.49,128.61,41.75,2364
36165.400000,43.468618,42.559967,5476.64,-3868.55,128.72,41.58,2302
36165.600000,43.468551,42.560015,5480.53,-3876.10,128.35,41.61,2259
36165.800000,43.468493,42.560100,5487.39,-3882.52,127.78,41.93,2194
36166.000000,43.468511,42.560212,5496.41,-3880.48,128.60,41.39,2167
36166.200000,43.468418,42.560254,5499.78,-3890.88,127.98,41.71,2137
36166.400000,43.468386,42.560326,5505.59,-3894.46,128.53,41.41,2095
36166.600000,43.468378,42.560459,5516.38,-3895.34,128.07,41.70,2065
36166.800000,43.468339,42.560544,5523.22,-3899.69,128.24,41.60,2029
36167.000000,43.468281,42.560580,5526.11,-3906.06,128.90,41.15,1950
36167.200000,43.468023,42.560659,5532.53,-3934.81,130.26,42.10,1849
36167.400000,43.468057,42.560806,5544.37,-3931.02,130.18,42.07,1820
36167.600000,43.467968,42.560820,5545.55,-3940.98,130.51,41.80,1754
36167.800000,43.467972,42.560942,5555.36,-3940.53,130.35,41.82,1731
36168.000000,43.467968,42.561074,5566.03,-3940.90,129.87,42.07,1709
36168.200000,43.467836,42.561052,5564.26,-3955.63,130.43,41.80,1654
36168.400000,43.467827,42.561168,5573.61,-3956.66,130.14,41.90,1623
36168.600000,43.467765,42.561213,5577.25,-3963.55,131.18,41.49,1532
36168.800000,43.467785,42.561354,5588.64,-3961.31,129.99,41.71,1529
36169.000000,43.467692,42.561385,5591.12,-3971.63,130.75,41.44,2963
36169.200000,43.467461,42.561458,5597.01,-3997.39,132.57,42.21,2643
36169.400000,43.467389,42.561511,5601.31,-4005.40,132.89,42.12,2562
36169.600000,43.467421,42.561665,5613.75,-4001.86,132.44,42.20,2581
36169.800000,43.467346,42.561718,5618.03,-4010.24,131.65,42.38,2585
36170.000000,43.467288,42.561786,5623.48,-4016.66,131.79,42.29,2494
36170.200000,43.467327,42.561953,5637.02,-4012.35,130.97,42.48,2450
36170.400000,43.467217,42.561967,5638.15,-4024.56,131.15,42.38,2357
36170.600000,43.467187,42.562060,5645.60,-4027.93,131.36,42.32,2261
36170.800000,43.467107,42.562111,5649.75,-4036.82,130.65,42.47,2194
36171.000000,43.467124,42.562253,5661.19,-4034.91,130.50,42.50,2115
36171.200000,43.467030,42.562281,5663.51,-4045.34,130.99,42.42,2036
36171.400000,43.467073,42.562474,5679.06,-4040.59,129.26,42.88,1845
36171.600000,43.466922,42.562436,5676.03,-4057.41,130.08,42.59,1898
36171.800000,43.466924,42.562564,5686.34,-4057.19,129.49,42.68,1799
36172.000000,43.466885,42.562672,5695.03,-4061.52,129.93,42.62,1766
36172.200000,43.466817,42.562724,5699.21,-4069.05,129.34,42.69,1673
36172.400000,43.466768,42.562804,5705.67,-4074.58,129.22,42.63,1615
36172.600000,43.466728,42.562886,5712.32,-4078.98,128.80,42.66,1530
36172.800000,43.466654,42.562946,5717.16,-4087.22,128.90,42.57,2985
36173.000000,43.466684,42.563086,5728.45,-4083.89,128.16,42.62,2947
36173.200000,43.466687,42.563208,5738.34,-4083.61,128.05,42.61,2923
36173.400000,43.466568,42.563217,5739.04,-4096.76,128.13,42.56,2876
36173.600000,43.466575,42.563346,5749.50,-4096.02,127.86,42.57,2841
36173.800000,43.466560,42.563453,5758.07,-4097.69,127.57,42.60,2767
36174.000000,43.466453,42.563462,5758.83,-4109.57,127.31,42.59,2696
36174.200000,43.466416,42.563532,5764.49,-4113.70,127.05,42.54,2633
36174.400000,43.466467,42.563672,5775.79,-4108.01,126.83,42.42,2582
36174.600000,43.466410,42.563706,5778.57,-4114.44,126.59,42.30,2533
36174.800000,43.466354,42.563746,5781.76,-4120.57,126.38,42.17,2485
36175.000000,43.466373,42.563911,5795.08,-4118.53,126.46,42.26,2510
36175.200000,43.466348,42.563935,5797.04,-4121.32,126.02,41.98,2419
36175.400000,43.466281,42.564041,5805.60,-4128.74,126.37,42.11,2470
36175.600000,43.466314,42.564098,5810.19,-4125.07,125.82,41.80,2380
36175.800000,43.466286,42.564188,5817.45,-4128.19,125.90,41.75,2373
36176.000000,43.466212,42.564176,5816.50,-4136.44,125.63,41.50,2318
36176.200000,43.466156,42.564335,5829.33,-4142.66,126.31,41.77,2364
36176.400000,43.466121,42.564390,5833.79,-4146.54,126.24,41.56,2340
36176.600000,43.466199,42.564348,5830.37,-4137.90,124.97,40.77,2187
36176.800000,43.466189,42.564490,5841.81,-4139.03,125.34,40.80,2194
36177.000000,43.466376,42.564509,5843.36,-4118.21,123.79,39.87,1951
36177.200000,43.466226,42.564729,5861.17,-4134.90,125.49,40.56,2110
36177.400000,43.466198,42.564664,5855.91,-4137.97,124.86,39.97,2002
36177.600000,43.466264,42.564709,5859.51,-4130.61,124.38,39.45,1888
36177.800000,43.466304,42.564751,5862.94,-4126.15,124.02,39.04,1785
36178.000000,43.466179,42.564811,5867.72,-4140.12,124.58,39.20,1798
36178.200000,43.466266,42.564948,5878.79,-4130.43,124.55,38.92,1732
36178.400000,43.466391,42.564914,5876.05,-4116.51,123.36,37.96,1537
36178.600000,43.466223,42.564952,5879.12,-4135.25,123.98,38.17,2969
36178.800000,43.466391,42.564998,5882.86,-4116.45,123.04,37.32,2963
36179.000000,43.466472,42.565020,5884.68,-4107.45,122.32,36.71,2838
36179.200000,43.466434,42.565203,5899.44,-4111.69,123.03,37.08,2844
36179.400000,43.466320,42.565111,5892.00,-4124.42,122.81,36.72,2748
36179.600000,43.466176,42.565195,5898.78,-4140.39,123.62,37.13,2686
36179.800000,43.466246,42.565242,5902.54,-4132.64,123.45,36.50,2589
36180.000000,43.466330,42.565285,5906.00,-4123.28,123.13,35.83,2455
36180.200000,43.466185,42.565378,5913.57,-4139.46,123.83,36.32,2389
36180.400000,43.466260,42.565369,5912.83,-4131.03,123.48,35.42,2258
36180.600000,43.466290,42.565456,5919.87,-4127.76,123.62,35.16,2152
36180.800000,43.466367,42.565494,5922.93,-4119.14,123.30,34.51,2008
36181.000000,43.466263,42.565586,5930.33,-4130.72,123.97,34.88,1955
36181.200000,43.466132,42.565572,5929.25,-4145.36,124.34,34.91,1864
36181.400000,43.466244,42.565580,5929.86,-4132.90,123.91,33.96,1729
36181.600000,43.466253,42.565621,5933.15,-4131.82,123.95,33.62,1628
36181.800000,43.466097,42.565824,5949.53,-4149.20,125.29,34.83,1561
36182.000000,43.466095,42.565767,5944.95,-4149.42,125.25,33.96,2924
36182.200000,43.466038,42.565796,5947.32,-4155.85,125.55,33.84,2895
36182.400000,43.466119,42.565874,5953.63,-4146.75,125.50,33.26,2729
36182.600000,43.466047,42.565811,5948.51,-4154.75,125.53,32.77,2548
36182.800000,43.465885,42.565954,5960.05,-4172.81,126.94,33.91,2596
36183.000000,43.466021,42.565954,5960.04,-4157.64,126.11,32.49,2348
36183.200000,43.465919,42.565971,5961.41,-4169.05,126.98,32.63,2280
36183.400000,43.465864,42.566028,5966.01,-4175.18,127.55,32.69,2166
36183.600000,43.465766,42.566108,5972.50,-4186.04,128.28,33.17,2036
36183.800000,43.465612,42.566214,5981.02,-4203.26,129.03,34.17,1803
36184.000000,43.465525,42.566270,5985.60,-4212.95,129.26,34.26,1720
36184.200000,43.465529,42.566425,5998.08,-4212.48,129.52,34.48,1603
36184.400000,43.465468,42.566471,6001.79,-4219.27,129.56,34.29,1564
36184.600000,43.465332,42.566545,6007.81,-4234.39,130.54,35.26,2790
36184.800000,43.465288,42.566654,6016.58,-4239.29,130.61,35.45,2718
36185.000000,43.465242,42.566759,6025.04,-4244.37,130.91,35.81,2472
36185.200000,43.465159,42.566827,6030.53,-4253.68,131.39,36.33,2082
36185.400000,43.465147,42.566958,6041.12,-4255.03,131.32,36.51,1914
36185.600000,43.465061,42.567006,6044.95,-4264.51,131.32,36.62,1783
36185.800000,43.464972,42.567040,6047.71,-4274.48,132.07,36.80,1540
36186.000000,43.464921,42.567110,6053.37,-4280.17,131.76,36.79,2987
36186.200000,43.464876,42.567183,6059.28,-4285.17,132.36,36.85,2949
36186.400000,43.464847,42.567272,6066.49,-4288.36,132.60,36.89,2858
36186.600000,43.464788,42.567322,6070.52,-4294.90,132.16,36.86,2799
36186.800000,43.464767,42.567403,6077.06,-4297.27,131.85,36.76,2718
36187.000000,43.464625,42.567377,6074.95,-4313.09,133.16,36.73,2633
36187.200000,43.464758,42.567589,6092.06,-4298.23,131.25,36.42,2462
36187.400000,43.464656,42.567582,6091.53,-4309.68,130.82,36.25,2292
36187.600000,43.464628,42.567655,6097.36,-4312.75,131.12,36.11,2179
36187.800000,43.464630,42.567749,6105.00,-4312.53,130.18,35.92,1907
36188.000000,43.464619,42.567837,6112.13,-4313.79,129.66,35.78,1688
36188.200000,43.464610,42.567929,6119.53,-4314.71,128.72,35.68,1445
36188.400000,43.464571,42.567993,6124.65,-4319.07,127.41,35.55,2968
36188.600000,43.464601,42.568133,6135.95,-4315.77,127.09,35.52,2886
36188.800000,43.464493,42.568176,6139.45,-4327.82,128.68,35.91,2808
36189.000000,43.464648,42.568388,6156.59,-4310.55,126.52,35.33,2628
36189.200000,43.464502,42.568376,6155.60,-4326.74,126.99,35.55,2538
36189.400000,43.464457,42.568437,6160.51,-4331.79,126.74,35.47,2412
36189.600000,43.464424,42.568539,6168.75,-4335.52,127.45,35.74,2312
36189.800000,43.464364,42.568606,6174.16,-4342.15,127.88,35.89,2200
36190.000000,43.464269,42.568633,6176.37,-4352.73,128.11,36.00,2091
36190.200000,43.464252,42.568759,6186.50,-4354.66,129.29,36.30,1934
36190.400000,43.464139,42.568782,6188.41,-4367.21,130.14,36.49,1778
36190.600000,43.464027,42.568805,6190.25,-4379.62,131.20,36.70,1599
36190.800000,43.464038,42.568941,6201.24,-4378.47,131.75,36.84,2999
36191.000000,43.463913,42.569041,6209.29,-4392.33,127.24,40.00,3000
36191.200000,43.463867,42.569105,6214.49,-4397.49,127.24,40.00,3000
36191.400000,43.463821,42.569170,6219.75,-4402.58,134.78,40.00,3000
36191.600000,43.463774,42.569240,6225.33,-4407.77,133.99,40.00,3000
36191.800000,43.463728,42.569312,6231.22,-4412.91,132.91,40.00,3000
36192.000000,43.463681,42.569381,6236.79,-4418.14,131.13,40.00,3000
36192.200000,43.463633,42.569451,6242.44,-4423.49,133.18,40.00,3000
36192.400000,43.463586,42.569522,6248.15,-4428.81,133.37,40.00,3000
36192.600000,43.463537,42.569592,6253.80,-4434.19,133.00,40.00,3000
36192.800000,43.463489,42.569663,6259.53,-4439.57,133.57,40.00,3000
36193.000000,43.463440,42.569732,6265.10,-4444.99,133.17,40.00,3000
36193.200000,43.463389,42.569807,6271.13,-4450.74,134.18,40.00,3000
36193.400000,43.463336,42.569886,6277.51,-4456.62,133.63,40.00,3000
36193.600000,43.463284,42.569968,6284.17,-4462.41,132.66,40.00,3000
36193.800000,43.463229,42.570051,6290.83,-4468.51,130.97,40.00,3000
36194.000000,43.463174,42.570134,6297.55,-4474.58,132.48,40.00,3000
36194.200000,43.463123,42.570213,6303.95,-4480.33,132.08,40.00,3000
36194.400000,43.463067,42.570290,6310.20,-4486.55,131.90,40.00,3000
36194.600000,43.463014,42.570369,6316.55,-4492.41,134.85,40.00,3000
36194.800000,43.462960,42.570448,6322.91,-4498.40,132.69,40.00,3000
36195.000000,43.462904,42.570527,6329.29,-4504.68,133.25,40.00,3000
36195.200000,43.462849,42.570608,6335.82,-4510.80,134.49,40.00,3000
36195.400000,43.462796,42.570684,6341.96,-4516.73,133.15,40.00,3000
36195.600000,43.462741,42.570763,6348.32,-4522.76,134.03,40.00,3000
36195.800000,43.462687,42.570839,6354.44,-4528.79,133.43,40.00,3000
36196.000000,43.462633,42.570917,6360.80,-4534.82,134.54,40.00,3000
36196.200000,43.462579,42.570994,6367.00,-4540.87,133.49,40.00,3000
36196.400000,43.462524,42.571072,6373.27,-4546.96,134.25,40.00,3000
36196.600000,43.462469,42.571147,6379.34,-4553.06,134.12,40.00,3000
36196.800000,43.462413,42.571223,6385.49,-4559.37,135.14,40.00,3000
36197.000000,43.462359,42.571297,6391.47,-4565.31,135.71,40.00,3000
36197.200000,43.462307,42.571370,6397.37,-4571.15,134.80,40.00,3000
36197.400000,43.462252,42.571445,6403.38,-4577.26,134.67,40.00,3000
36197.600000,43.462196,42.571525,6409.88,-4583.43,135.46,40.00,3000
36197.800000,43.462139,42.571608,6416.58,-4589.89,133.53,40.00,3000
36198.000000,43.462083,42.571689,6423.10,-4596.03,133.91,40.00,3000
36198.200000,43.462029,42.571770,6429.63,-4602.10,133.24,40.00,3000
36198.400000,43.461971,42.571849,6436.02,-4608.56,132.89,40.00,3000
36198.600000,43.461911,42.571933,6442.83,-4615.27,135.27,40.00,3000
36198.800000,43.461849,42.572020,6449.84,-4622.08,134.59,40.00,3000
36199.000000,43.461791,42.572105,6456.69,-4628.59,134.14,40.00,3000
36199.200000,43.461731,42.572188,6463.41,-4635.22,133.53,40.00,3000
36199.400000,43.461671,42.572271,6470.10,-4641.93,134.59,40.00,3000
36199.600000,43.461614,42.572357,6477.03,-4648.28,135.10,40.00,3000
36199.800000,43.461556,42.572439,6483.65,-4654.72,132.46,40.00,3000
36200.000000,43.461496,42.572520,6490.24,-4661.38,134.18,40.00,3000
36200.200000,43.461438,42.572600,6496.70,-4667.85,135.27,40.00,3000
36200.400000,43.461378,42.572682,6503.31,-4674.59,135.05,40.00,3000
36200.600000,43.461317,42.572766,6510.05,-4681.36,135.53,40.00,3000
36200.800000,43.461255,42.572849,6516.78,-4688.22,135.11,40.00,3000
36201.000000,43.461195,42.572930,6523.32,-4694.90,135.55,40.00,3000
36201.200000,43.461137,42.573010,6529.74,-4701.40,135.58,40.00,3000
36201.400000,43.461078,42.573087,6536.03,-4707.98,135.31,40.00,3000
36201.600000,43.461019,42.573166,6542.42,-4714.55,136.32,40.00,3000
36201.800000,43.460959,42.573245,6548.76,-4721.23,135.76,40.00,3000
36202.000000,43.460900,42.573325,6555.22,-4727.70,136.48,40.00,3000
36202.200000,43.460840,42.573404,6561.62,-4734.38,135.05,40.00,3000
36202.400000,43.460783,42.573481,6567.80,-4740.82,136.18,40.00,3000
36202.600000,43.460724,42.573558,6574.06,-4747.37,136.17,40.00,3000
36202.800000,43.460666,42.573634,6580.19,-4753.79,136.28,40.00,3000
36203.000000,43.460607,42.573709,6586.22,-4760.38,136.27,40.00,3000
36203.200000,43.460546,42.573786,6592.41,-4767.17,137.51,40.00,3000
36203.400000,43.460486,42.573867,6598.95,-4773.85,137.63,40.00,3000
36203.600000,43.460423,42.573947,6605.42,-4780.82,135.58,40.00,3000
36203.800000,43.460360,42.574032,6612.27,-4787.84,137.12,40.00,3000
36204.000000,43.460296,42.574114,6618.91,-4795.02,135.65,40.00,3000
36204.200000,43.460231,42.574196,6625.57,-4802.29,137.24,40.00,3000
36204.400000,43.460167,42.574280,6632.33,-4809.38,137.49,40.00,3000
36204.600000,43.460101,42.574363,6639.05,-4816.71,136.35,40.00,3000
36204.800000,43.460038,42.574445,6645.62,-4823.68,137.42,40.00,3000
36205.000000,43.459978,42.574525,6652.12,-4830.43,136.71,40.00,3000
36205.200000,43.459917,42.574599,6658.04,-4837.21,136.08,40.00,3000
36205.400000,43.459856,42.574671,6663.86,-4844.03,138.81,40.00,3000
36205.600000,43.459797,42.574739,6669.43,-4850.56,139.57,40.00,3000
36205.800000,43.459740,42.574806,6674.76,-4856.93,139.51,40.00,3000
36206.000000,43.459682,42.574872,6680.10,-4863.29,140.04,40.00,3000
36206.200000,43.459625,42.574936,6685.32,-4869.69,139.97,40.00,3000
36206.400000,43.459569,42.574994,6689.99,-4875.91,140.77,40.00,3000
36206.600000,43.459514,42.575057,6695.09,-4882.09,143.06,40.00,3000
36206.800000,43.459456,42.575117,6699.87,-4888.53,140.44,40.00,3000
36207.000000,43.459400,42.575178,6704.85,-4894.74,143.40,40.00,3000
36207.200000,43.459344,42.575237,6709.63,-4901.03,141.28,40.00,3000
36207.400000,43.459287,42.575298,6714.51,-4907.38,142.76,40.00,3000
36207.600000,43.459231,42.575356,6719.25,-4913.59,142.39,40.00,3000
36207.800000,43.459175,42.575417,6724.13,-4919.75,142.67,40.00,3000
36208.000000,43.459117,42.575481,6729.29,-4926.21,141.56,40.00,3000
36208.200000,43.459059,42.575544,6734.35,-4932.66,141.38,40.00,3000
36208.400000,43.459001,42.575604,6739.20,-4939.16,141.89,40.00,3000
36208.600000,43.458942,42.575666,6744.25,-4945.69,143.18,40.00,3000
36208.800000,43.458883,42.575727,6749.19,-4952.26,142.29,40.00,3000
36209.000000,43.458824,42.575785,6753.83,-4958.82,143.04,40.00,3000
36209.200000,43.458766,42.575843,6758.53,-4965.28,144.72,40.00,3000
36209.400000,43.458711,42.575897,6762.89,-4971.48,143.95,40.00,3000
36209.600000,43.458655,42.575952,6767.37,-4977.67,144.85,40.00,3000
36209.800000,43.458598,42.576009,6771.97,-4984.04,144.11,40.00,3000
36210.000000,43.458540,42.576067,6776.64,-4990.46,144.10,40.00,3000
36210.200000,43.458482,42.576124,6781.19,-4996.90,143.95,40.00,3000
36210.400000,43.458425,42.576177,6785.51,-5003.24,144.74,40.00,3000
36210.600000,43.458368,42.576232,6789.91,-5009.68,145.73,40.00,3000
36210.800000,43.458311,42.576289,6794.55,-5015.99,145.63,40.00,3000
36211.000000,43.458254,42.576342,6798.79,-5022.31,143.63,40.00,3000
36211.200000,43.458198,42.576394,6802.99,-5028.58,146.16,40.00,3000
36211.400000,43.458143,42.576441,6806.85,-5034.73,146.18,40.00,3000
36211.600000,43.458087,42.576493,6811.05,-5040.87,147.81,40.00,3000
36211.800000,43.458029,42.576544,6815.17,-5047.32,145.62,40.00,3000
36212.000000,43.457971,42.576594,6819.19,-5053.78,147.45,40.00,3000
36212.200000,43.457914,42.576646,6823.34,-5060.16,148.05,40.00,3000
36212.400000,43.457857,42.576694,6827.26,-5066.49,146.98,40.00,3000
36212.600000,43.457799,42.576748,6831.60,-5072.95,148.22,40.00,3000
36212.800000,43.457739,42.576801,6835.87,-5079.68,146.03,40.00,3000
36213.000000,43.457681,42.576853,6840.07,-5086.16,147.63,40.00,3000
36213.200000,43.457621,42.576905,6844.25,-5092.78,147.02,40.00,3000
36213.400000,43.457563,42.576957,6848.52,-5099.27,147.69,40.00,3000
36213.600000,43.457504,42.577008,6852.58,-5105.86,146.68,40.00,3000
36213.800000,43.457444,42.577059,6856.75,-5112.45,148.30,40.00,3000
36214.000000,43.457384,42.577114,6861.18,-5119.12,147.63,40.00,3000
36214.200000,43.457324,42.577168,6865.50,-5125.84,146.44,40.00,3000
36214.400000,43.457263,42.577217,6869.46,-5132.61,147.23,40.00,3000
36214.600000,43.457205,42.577267,6873.54,-5139.14,149.69,40.00,3000
36214.800000,43.457145,42.577316,6877.44,-5145.79,148.00,40.00,3000
36215.000000,43.457088,42.577362,6881.19,-5152.17,149.54,40.00,3000
36215.200000,43.457031,42.577406,6884.69,-5158.40,149.51,40.00,3000
36215.400000,43.456976,42.577448,6888.12,-5164.54,150.68,40.00,3000
36215.600000,43.456921,42.577489,6891.42,-5170.74,150.79,40.00,3000
36215.800000,43.456864,42.577534,6895.05,-5177.01,151.97,40.00,3000
36216.000000,43.456807,42.577575,6898.42,-5183.43,149.89,40.00,3000
36216.200000,43.456749,42.577617,6901.73,-5189.79,152.32,40.00,3000
36216.400000,43.456692,42.577663,6905.46,-5196.23,152.50,40.00,3000
36216.600000,43.456635,42.577706,6908.94,-5202.56,149.91,40.00,3000
36216.800000,43.456578,42.577749,6912.44,-5208.85,151.13,40.00,3000
36217.000000,43.456521,42.577792,6915.89,-5215.18,150.89,40.00,3000
36217.200000,43.456462,42.577836,6919.45,-5221.78,151.41,40.00,3000
36217.400000,43.456403,42.577880,6923.00,-5228.33,151.62,40.00,3000
36217.600000,43.456346,42.577921,6926.32,-5234.67,151.50,40.00,3000
36217.800000,43.456290,42.577962,6929.61,-5240.89,152.43,40.00,3000
36218.000000,43.456233,42.578005,6933.07,-5247.27,152.04,40.00,3000
36218.200000,43.456174,42.578046,6936.38,-5253.80,151.53,40.00,3000
36218.400000,43.456116,42.578090,6939.97,-5260.35,153.10,40.00,3000
36218.600000,43.456055,42.578136,6943.65,-5267.12,151.23,40.00,3000
36218.800000,43.455994,42.578177,6947.01,-5273.88,151.50,40.00,3000
